"lambda","lam.ci.l","lam.ci.u","loglik","rho1","rho2","rho3","rho4"
6,0,13,-290.710705157375,13.1575150767609,12.2694317308282,9.70414787360198,12.0966728602435
12,5,21,-462.606550412902,12.1758234524745,12.8308687843531,15.1268688780541,12.2326141661027
7,0,17,-488.251532388288,12.4921844968687,12.4922135620705,11.348271966437,15.0632225204994
12,5,20,-530.098232784118,10.9125106953661,12.3152571983155,15.5442925482007,16.4267591034624
10,6,16,-695.640702823334,14.4136824063927,14.7856988065736,12.7732193882917,14.974164563993
6,1,13,-682.617670330372,14.1162084344029,13.5230628498673,13.5112693665969,18.074499738464
10,3,20,-797.621230283072,10.8018744685399,12.4967040824261,14.8000353031459,13.8459385828767
8,3,15,-831.099614972242,10.5460359600029,14.0253150924541,15.233245619984,13.5600149493796
8,3,14,-503.845175899901,14.6115236965258,12.5155578741551,12.6366330201894,13.4006613135926
9,4,18,-608.404497512709,11.3047736257035,13.688982714303,12.7699061542982,13.7391323869808
10,4,17,-514.331373672625,13.5897687151794,11.5546573758764,12.3475022138135,14.0394153153715
10,4,17,-700.196771310226,13.9143237432873,17.9181440239412,13.4572380495995,14.9547472442588
9,4,15,-491.070102598661,15.5064841223905,12.0180342227452,11.5437225232385,12.1690589636243
10,3,22,-662.444884952153,13.9099850524146,10.831562954964,12.5416583122987,15.3296810870156
14,6,24,-641.589174069344,11.3367431578693,14.0464762759632,13.7310705255727,15.0250216880339
8,5,12,-463.878160916935,13.2107288777263,14.3652260924614,11.6292606673227,14.3801953847716
2,0,19,-516.742587299267,13.2891191465081,12.9976942871569,12.8464694405687,13.0780593726747
11,6,19,-613.960426976217,12.4641415045663,13.6353490492901,14.3052063415202,12.8846043796581
5,0,12,-574.056214752518,13.7740278075953,18.287545660767,10.9188763452401,14.3809317571122
11,6,18,-538.574117747306,14.8866293590159,13.1299218067946,15.0597488626915,12.499887577961
15,8,23,-529.874398276848,12.484496993612,14.7136306774676,12.8700557419993,15.9147290159207
9,4,15,-725.334081545819,12.2982639320847,16.0631543346231,13.7126797300833,15.4874771022695
13,6,28,-688.769685228544,12.8527874730159,14.568645386867,10.827649146865,13.022020431245
9,3,18,-887.729047004077,13.3887286243216,13.6393435450561,13.4128436077779,13.6311675147154
7,2,16,-521.548082939428,13.8327647065987,12.4818376963137,11.1775955491453,15.2604750131216
7,0,17,-388.840208706545,12.7847059355129,12.6245858394991,11.0463979193442,13.1602598574956
10,3,20,-719.96080978533,15.7286411568717,14.1471341635632,14.0541310633738,16.0658764200477
2,0,9,-513.803654124079,10.6494648532543,14.2659798914271,13.0728919508903,13.5316317651384
12,6,21,-439.556930161106,12.0295048315509,13.6671420462652,12.8338622371474,12.9380979421942
6,1,14,-897.441272227083,15.1647315182585,12.7210556786132,13.1061690413482,11.7687323678517
23,12,36,-496.751652201131,12.0169884747569,12.1152467539176,12.6351638845522,15.6773041272224
14,6,25,-576.318434351098,13.0090052269438,15.3210601287443,14.0172743186978,14.3066764460181
8,2,17,-805.521483397858,15.1211272447043,12.6919712658125,13.6307236728706,13.8224178004019
9,4,15,-521.071197330362,13.5108597462742,14.2128553792847,12.3239388414786,10.7378524960218
10,3,21,-862.417457105836,12.8761926232518,14.9274121636119,13.3032987096426,13.0136341947081
6,0,17,-585.384187447475,10.628094797686,13.4197677529318,12.7313711032705,16.1925564108573
9,4,16,-522.937383483998,13.8334126287528,12.8129113298962,13.3630342151686,15.5876013238339
6,1,16,-595.004012445947,13.2963318015655,16.0786624581868,11.3993933881136,13.8204476351368
11,4,19,-825.591995153728,14.0912647126025,15.5307249116035,14.3944390853383,13.4481575330556
7,3,13,-661.48542765773,10.6350761830583,13.8548723853647,12.5803844591497,13.2273251792614
14,4,29,-620.659244633444,9.7274356899207,15.1071764033487,12.9934683645151,11.1371642385423
5,1,10,-476.846662752675,11.217446005694,12.3410636704907,12.5178000981329,14.0022477199097
10,5,18,-747.69231350109,13.7940259772522,13.3283858706183,13.208992697804,14.442428912809
12,7,19,-658.550723732288,15.0424972455146,15.2752092059694,13.6834039411896,15.1151930513475
12,6,20,-846.985166584814,15.4164906210536,16.5122536313665,12.1810679719923,13.6872430048752
16,4,30,-509.93935544232,13.0054278452846,12.5688034882279,12.6347683001401,11.8578482140595
8,3,16,-497.1240861816,15.8440474119898,15.5224324028942,12.5665756485926,14.5377373453623
10,4,21,-698.295400094562,14.8187601887248,11.7387874128465,14.3959477899112,15.6112317261785
15,8,24,-590.007874710929,11.1371546541777,13.1763660648416,16.2469219512795,13.7423509944221
8,3,17,-562.508675822853,12.0949859435741,14.8791393667589,14.1304565415155,12.4337452250731
7,2,14,-643.035398228473,13.5288520143464,13.5523788529937,11.7776225740597,14.6716260797939
8,3,16,-831.643327352703,14.1370518470349,15.8455488341988,12.5780994206805,14.6707841260895
8,4,13,-742.100358856779,15.3641181520747,16.0660628262551,10.5473888296226,13.4583060390567
12,7,18,-895.725144516602,14.254399543354,14.5886707864179,13.6689618777188,14.3025212989507
10,4,20,-605.107654928175,11.4987495778319,16.1368245494405,11.9059647384831,14.0215131723571
8,3,16,-971.571741523558,13.059558047298,14.5615420614894,13.6303913414846,19.5609774920235
13,5,22,-580.977059103794,13.1059936154853,13.9595104607058,14.6344673304982,13.1784633098002
9,6,14,-588.981963337076,14.683308021591,15.3175547559882,13.6777909873315,9.68974000692185
13,4,24,-567.642187174526,11.8990992901988,11.9632832611729,13.5357888948394,13.9348395140333
13,6,24,-557.059118951155,12.2355923849238,13.8048686214527,15.5066714278804,13.3760925955951
8,2,17,-737.483471052155,14.0436324949205,14.5748026189061,13.4132803942715,13.743488477951
11,4,22,-506.783652403856,12.7369369315351,12.4453946347259,13.4026131105336,13.302344036909
13,7,21,-599.975915210666,14.8824358684069,15.5418738291992,12.5301901077615,17.2779951826156
10,4,19,-537.86007493435,16.5978454710688,13.198456726258,12.4403140280922,12.4772104276351
9,4,17,-569.585269366415,14.5320257539924,14.5003194000531,14.9503754987336,12.7941584761854
10,3,20,-614.086099697694,13.8361693407797,12.9248003401624,14.5126125400153,12.6688910630493
10,4,19,-561.845894033951,11.7998749435307,13.267242509945,12.2642909940161,16.3055953293255
16,9,26,-499.824232955502,13.944304836138,13.9868458774687,14.5375464500735,13.9013346334261
9,5,14,-541.523523564298,12.3125650359788,14.4391881153466,14.4545462223457,14.0652618053894
12,5,21,-696.433989962741,12.3894148947149,14.5377003829738,14.3892076148024,15.1552173217708
6,2,15,-476.799969668214,12.1159735767022,14.0640926112455,16.1715995123434,13.0730189138042
7,0,17,-442.584084940368,9.94007439921975,11.9498159631314,12.1268662641164,12.3704919896278
11,5,19,-644.570756765644,14.3219095903299,13.7495213032701,14.8843779410728,13.9103074424048
10,5,17,-402.268013173195,13.1661032930295,14.641704958975,13.6998506087937,15.184917269692
8,4,15,-588.329782180208,14.5451030369947,14.5382508620027,14.890386263253,12.8467052020533
15,3,30,-411.234435131824,13.4410546042318,13.4500549396325,12.2874479455689,12.3954844034172
12,7,18,-568.967244085765,14.910485420791,13.5789588820818,13.6505558320365,11.1244824344935
14,6,25,-582.438921900635,15.3248790855832,16.4782147208901,11.7391035977428,13.0182243720324
11,6,17,-428.92080392435,15.7117158737525,12.5576167852272,12.5877905653098,15.9008485302167
10,6,16,-742.563396331654,14.4398527724111,14.2913367264818,11.7618872489192,13.809843434746
14,6,26,-675.751766758122,12.724411981023,14.8336954789987,12.536520587927,11.5416396921136
11,4,25,-511.184249387037,10.4167519896354,13.3660603240704,12.8092571527405,12.3675173846894
9,3,16,-619.676139457967,11.2998198847328,14.8678499355811,12.5612139341512,12.0634706330575
10,6,15,-694.797034259246,10.817829899545,13.7697016394296,11.4235985563391,13.9418940334931
28,10,54,-322.429377769378,11.6866345048295,11.9806215001804,12.7394831434591,13.1325296549878
15,5,31,-481.877427615476,13.7862432708134,14.707144860331,13.1247672023769,12.9943900339943
8,2,16,-802.474272071027,15.5314348035499,15.0845387125484,13.1592014861974,12.2813979714545
9,5,15,-426.97285240114,14.3514532098276,13.5898679369414,13.4485893204828,13.5340827185544
9,2,20,-504.034929943236,12.1161932485735,14.0255075714002,11.4898910780949,12.7299227679552
5,0,13,-477.633574796339,13.4169766078392,13.3921010461079,11.22321913713,12.766363418047
7,3,14,-572.204777537641,13.9623450876988,14.8151471232078,12.1000986677002,12.4366347286127
12,6,24,-713.831657406166,12.9236270617959,11.4238605370944,12.3940812822097,14.9478248104016
20,7,38,-429.599188687577,11.7186478924528,13.6803033929301,13.2235547630842,13.3244237368267
5,0,13,-435.698549951522,11.6243807726438,13.127395101493,12.4870599754553,13.6881829650675
13,4,25,-587.026130670348,14.8710199749443,15.2383393305779,12.4512807440934,10.1163764011707
8,4,14,-394.15051841742,15.0146451898824,15.2403080863239,13.9898423287841,15.620936977312
10,3,21,-572.568536939794,12.0502064532994,14.8821650411602,13.6004010470906,12.8970876097804
9,3,16,-741.879134922192,14.8659495895762,12.3815702373518,13.5236262332945,15.2355976526769
7,4,12,-451.128199157247,14.2277817209647,14.2392991897461,14.8017885252431,11.3578981835452
12,3,25,-516.448837278847,12.9583663495413,14.1194196890862,13.06649534285,11.0242821197271
7,1,15,-688.813164007792,13.3282619930346,14.2192432724022,14.8928205006924,13.7131468960225
8,4,13,-665.09329312499,14.3162452427488,14.3711271635562,13.7000568558374,15.8955113491342
8,2,17,-857.391425221453,12.6697240936613,14.3418297561599,14.3482324018288,12.6857125480559
12,5,27,-492.231987323524,12.9619072639769,11.2744504601138,13.1060449837438,14.1960922623864
10,6,16,-561.160848557992,13.3238641811423,13.8552706630925,14.0440441262158,16.3103882072207
9,2,19,-511.638256547082,13.6921781520696,13.6459282499308,15.1127050723159,12.3835113217075
11,5,19,-954.048419403843,14.110030405308,14.5931677681799,13.8921324773705,14.9101284689825
9,3,20,-503.809840302905,11.460502109961,13.6778508216354,10.3874197538461,12.1946484541752
11,1,29,-601.91745540597,13.9443796301546,12.9197763374055,12.5226069083319,12.8820572397865
5,0,13,-723.720450299106,13.4812009016214,14.450983405579,14.8935816751843,14.4463890977561
2,0,8,-461.582877937575,13.3277249976749,12.3160454052741,13.5500681648607,15.3204590618881
5,0,11,-523.791953994572,12.6065369923035,14.9350789449642,13.8085173096872,13.290034558035
8,2,16,-627.065574945596,10.1337218466307,11.5805303645872,15.4089205068682,13.9069841454982
14,5,30,-493.877052683139,14.9587199716063,11.9065053017551,12.8223503317487,10.3757703517462
7,4,12,-332.599490637787,13.1619240766535,12.649684470548,13.7944456254554,13.7781982986547
12,7,19,-731.259880360631,15.1178518424074,14.4544450170252,13.4093284546207,15.7976650121999
8,2,16,-522.633204598526,12.9752033088811,15.2404899866217,11.3611708384317,14.3873852551372
12,4,23,-729.629008743992,13.5170974293361,14.4045827643969,13.7205963146692,15.0674989840127
10,5,17,-1122.81324179764,12.986505499166,14.6594719246045,13.4785612293263,14.641329876994
13,7,22,-767.012870188793,13.6964235658864,15.1355120416629,15.2351216950201,13.7692574391623
9,6,14,-583.839030194328,12.1114181668204,14.4855200259195,14.8884693124668,13.2931829639554
6,0,14,-495.47992248483,12.5576617621724,15.6411731653825,12.100601631755,12.6250894577193
10,5,18,-567.357313816918,16.0318257412348,15.4091588134501,11.7067370113709,12.7063895357499
6,1,13,-782.215536490163,14.8642615033004,13.5940998030066,13.2198447645408,12.6170005341248
10,5,17,-682.065992698858,15.1251142856324,12.6523231459546,10.0906206237777,13.1484567859321
8,5,13,-807.386168543794,10.5034441015777,12.8991147572181,14.6228712373001,15.7431518303363
8,0,17,-735.226519168497,13.5078704368068,14.7565172785151,13.4490392721674,13.2620650446279
16,4,31,-944.993538975284,13.5074764167891,14.3584327370363,14.5344172156128,13.5510567493559
8,2,16,-458.664622833688,14.804708873819,12.9383748270818,11.741166635494,13.5910232691759
9,3,17,-646.756742508261,14.3153580897579,12.7311031590177,13.1707439330016,12.3764553892821
9,2,18,-1051.16793918614,14.8892205181851,14.8263069227689,11.4033310494112,13.9194448977709
11,2,22,-674.491519112897,13.064310642609,13.0475651437374,12.1506205261105,13.9388043243037
8,0,19,-588.41824042857,15.2587223246395,13.8893762876583,11.8111286246006,13.6624591351337
14,6,25,-775.309717550396,10.6908731922941,14.8668729006241,14.0030677477493,14.2202224713765
11,5,19,-536.77658356303,14.8802423251568,13.6747781441472,13.6864927248735,10.7492678309412
8,5,12,-168.807591354895,14.234037631296,15.0468210075952,14.0987277154823,14.7446614676738
9,5,13,-689.931734445873,15.1337481379697,16.7757571526163,14.0608556604447,13.3333505886025
7,0,21,-709.753429293757,13.9483386713206,10.9761374309875,11.5868494553965,14.2400109576352
8,3,16,-803.332662518464,15.3254031387598,13.9649443357565,13.5202866275238,15.0253211275202
10,5,18,-642.106423554529,14.180302275668,14.5312849296538,13.7795865525292,12.4185817520015
8,4,14,-716.920425579139,12.2718709946057,12.761194752896,14.6100965013093,15.6756165705481
9,3,17,-745.753249171892,13.4322076891087,15.0664236251515,14.7700964523649,14.219062869778
10,5,19,-624.238724266044,13.2936649727749,11.7812726356046,15.2745498855749,14.9667142403274
6,0,12,-787.534453571079,14.8452538352204,12.1061748018144,14.9143510403966,13.3429284958064
6,2,12,-586.080513107429,13.6863449175628,13.7939201564802,13.8873276652583,11.8540571670583
12,8,16,-556.077177236863,14.4353501299152,14.2167006877274,15.6175248011334,12.5359188709817
21,3,51,-492.533121304139,11.3579355158734,16.0926369623877,11.8579717647624,15.1342964851182
11,6,17,-604.443445910244,15.3914925470759,13.7944734505259,13.9491578481515,15.7267998687661
17,9,28,-743.955927400191,13.4926003155166,15.37953823387,13.7254416270252,13.0676152340771
11,6,19,-627.532561545892,16.1991816741083,12.6737878741129,14.4963011408051,15.5448200654668
7,0,22,-707.506041501478,12.9145628039221,12.5988148596914,11.9933745963002,14.3528698876433
15,6,27,-529.675237374865,11.4216691607947,14.4779070422391,13.8458707258619,14.5641345424708
15,4,28,-680.011306348842,14.0482416093041,14.5199674738117,12.7434306944151,13.2949195258725
4,0,14,-733.684966981054,11.0723098528419,14.6607995086326,14.1932458718164,12.8276134091957
11,3,23,-421.977854083303,122.984150801538,123.81669272312,117.240903306807,134.259321312696
24,8,40,-327.611159349483,106.752925336295,128.305864403909,138.74799903993,160.653655577498
23,1,48,-327.402642133503,129.033060275062,110.123684321209,142.291962597043,88.2528808561041
58,10,126,-573.925603954799,113.969242980109,154.490486191223,136.441291760909,121.166786933286
18,7,37,-319.729656132167,113.039462159797,112.105668161084,130.423032970232,146.521943589584
17,3,52,-293.955177535833,104.74714746069,138.505215019352,147.923583875753,128.295189163684
30,12,54,-374.59455696899,139.496099999964,138.910954604862,147.400210435202,135.490555940318
19,6,41,-479.752147270444,133.477828748837,114.668439141071,147.110190456463,142.879949771211
28,10,74,-354.787825756069,159.262727775974,130.025708257626,137.099305704694,111.836534112771
20,5,43,-623.373558804743,99.6798732188128,125.688710999714,174.77939715247,102.151987609041
32,7,58,-402.878347800414,112.955759326819,135.949324198323,115.803380901759,132.884005443092
8,0,27,-428.20763452106,157.143699247074,137.970263377288,135.915788050436,141.479908817859
16,0,59,-290.374961501211,141.907703643094,138.388424569751,113.850525690491,106.527448153737
0,0,18,-363.676688777122,134.329354230033,127.825985929703,140.159777555459,110.955651925892
44,10,86,-354.782367758341,142.471518581008,126.312647717331,147.618790729148,123.665553287304
20,5,37,-352.790650488697,108.044532862775,130.557341079758,155.892108673839,147.953958842144
20,4,36,-606.901351550955,135.75397975064,133.003658519161,138.621520160069,127.417242131783
18,9,30,-654.939710774527,163.306360567473,147.731717842219,171.134037037186,147.775726476603
24,9,45,-482.59299842249,133.701005425012,143.031635809337,133.875586461183,141.215062262212
20,7,45,-683.482676804618,113.538503890802,138.111925270819,143.687211919842,135.208102122662
16,6,29,-629.499940129462,141.734692634699,127.491420542735,129.007882787278,140.979818191201
19,8,34,-532.379490797856,123.352582100937,132.218419942291,161.634647717887,116.255044171621
6,0,23,-536.504303642442,122.827828248533,114.838681102712,140.637972980484,134.548605861028
23,8,126,-478.518059190723,111.64973876051,134.961040674648,109.008581753896,107.714831024598
41,15,88,-410.90997618123,132.940204207314,119.43242884379,140.513293125589,126.240719052698
