"model","lambda","lam.ci.l","lam.ci.u","loglik","rho1","rho2","rho3","rho4"
"Eb",74,32,193,-481.366566750429,138.2522561788,128.325206717771,147.177878105824,159.582767734322
"Eb",58,29,108,-493.165774710959,219.600619465944,183.659746247381,160.17730286922,157.064164220963
"Eb",48,22,93,-677.294965025793,146.239720957577,154.994272868637,159.841453756936,137.300723339859
"Eb",35,15,74,-248.72737468056,137.607328542847,115.351055344884,117.54522995392,124.761705848662
"Ea",84,40,200,-542.920392910229,145.309505277166,148.107312140139,146.168151396505,151.051859649186
"Ea",86,43,196,-471.452357914862,131.319110628336,113.738018149394,189.382306166494,124.766115946826
"Ea",58,27,123,-462.25754352272,163.063580633563,124.084845776032,128.576283334182,126.134738327642
"Ea",64,41,101,-491.30088715582,148.789613903329,150.706254123809,120.373196877679,139.847330419944
"Ea",55,22,167,-381.458923906004,157.700143340462,155.40278812592,150.647524972319,128.466439057331
"Eb",61,30,123,-503.325258773357,121.425969634065,98.8306659538352,148.977644553085,119.557741821644
"Ea",80,0,200,-331.860808615843,171.578073770846,143.451046934783,122.457303583131,130.602680106412
"Eb",39,20,70,-668.685492141495,145.45644837621,161.114213095873,164.746763080314,130.167580391715
"N",0,NA,NA,-533.732356506629,130.030499701909,125.154006170629,150.374139912804,105.998763813639
"Ea",128,57,200,-386.955770528941,140.401940786064,135.84819138187,154.760600766237,121.297116877884
"Ea",94,44,200,-308.136565823708,144.740467087206,144.5363229509,141.553448040732,112.79873412872
"N",0,NA,NA,-810.959472029905,154.212199187153,161.309661579791,125.601156207276,123.83688586439
"N",0,NA,NA,-720.100418495826,115.174193060235,145.818194454552,154.984737121593,114.331144441654
"N",0,NA,NA,-382.47783211644,89.5687283115762,127.831471562011,134.527277038217,118.950492172785
"N",0,NA,NA,-692.634848992092,153.889919828968,170.349802875204,126.102436496417,120.07945045763
"Eb",38,16,83,-478.527641849877,154.057467361999,138.169725281363,163.069834912967,118.767617334441
"Ea",101,23,200,-365.781020113858,142.177365461565,178.097660805973,156.765457591183,139.601950277865
"N",0,NA,NA,-652.867793676548,128.257365974553,124.512299127897,152.97911926878,137.389574400791
"Ea",87,31,200,-480.280190983753,158.881051916921,117.73925698451,144.82549900468,125.112984910987
"Eb",78,25,200,-532.591769013731,141.149632977279,156.463778463018,146.657443468196,134.079666921481
"N",0,NA,NA,-474.549426805891,167.510033397616,121.732452290365,122.692992253636,124.191061879018
"Ea",87,37,200,-388.527498289279,162.836360763608,121.620801103717,135.409675503162,118.338732845628
"N",0,NA,NA,-666.868772636548,137.682536455707,152.868404874986,172.068839586412,130.376386540625
"N",0,NA,NA,-360.199279589733,108.988160211209,136.411526586848,104.991486239718,126.792903213565
"Ea",136,59,200,-405.481596714502,115.534405254643,157.780883601756,171.153425544754,156.328381980736
"Ea",84,45,169,-476.569238762464,166.640357152481,148.878739338443,155.408532291002,133.138661212813
"N",0,NA,NA,-441.034777881354,123.546615135499,141.904192543235,161.249599698789,106.456349716023
"N",0,NA,NA,-774.861293213116,130.687117064641,171.212882350965,143.613353472095,122.201374747657
"Ea",108,52,200,-519.051680023626,133.174549592912,153.905201989925,141.019522103079,157.522456709737
"Ea",200,38,200,-369.207915670502,148.563339685168,175.693153362627,164.037500721265,158.165722136587
"Eb",42,24,73,-914.807222046732,162.031490461751,178.924072796601,123.699031860662,142.804398583636
"Ea",200,73,200,-240.379443762155,144.464258413964,138.135400150008,141.835439298213,141.668550533836
"N",0,NA,NA,-624.844910013814,145.474520703102,121.915649805211,118.239054724051,139.961808698122
"Ea",42,13,145,-460.123259279217,145.21659003122,98.9625736158226,138.983875092564,105.179966553129
"Ea",73,45,127,-551.226399219354,145.315913581392,162.272918508847,141.296351440872,136.827237842954
"Ea",56,25,104,-307.879801226423,135.888142461765,129.701162309914,139.793652828975,138.493805362823
"Ea",91,36,200,-405.57207046805,128.315497007045,173.58035561474,139.104119096501,136.014859141846
"N",0,NA,NA,-337.319955331657,166.85116245094,105.16424835072,118.579485222802,110.714221341185
"Ea",105,49,200,-419.960030560336,161.151559898771,118.978622492977,158.182283283066,137.885699698733
"Ea",62,24,181,-299.30758348633,137.145434285396,141.714026546274,176.963089797235,141.406104024076
"Eb",96,18,200,-520.289374988304,145.817688446213,142.922764955408,154.311158682408,143.956783522571
"Ea",61,22,200,-356.201684011966,146.340620627345,116.928510689662,145.242360939148,117.829481782475
"Ea",200,72,200,-369.215379451981,124.565577415493,121.10666345792,117.358669500577,134.2672250949
"N",0,NA,NA,-472.562540938237,111.370265325248,150.617474958564,138.294272556521,128.690390008376
"Ea",200,51,200,-286.436889515721,151.036677328912,135.419548058517,142.366304356646,197.791871859036
"N",0,NA,NA,-642.487860688566,123.569596930786,131.111978023075,135.851151289626,123.922249440789
"Ea",79,41,182,-478.398216596521,122.412324149035,162.695655931778,170.469610960268,119.68435257646
"Ea",83,18,200,-309.686929635616,128.83508148446,109.09274962486,143.773311073121,126.775909398971
"Ea",59,24,157,-546.023105022518,147.323609177128,149.106965135712,137.339113358177,120.484821772018
"N",0,NA,NA,-583.874902021431,147.213731197426,116.702055875951,148.208222629147,138.937373743035
"N",0,NA,NA,-798.840391709952,132.496663002696,162.030336470452,128.136118778002,160.518602742044
"Eb",158,55,200,-371.268379400176,123.384419287342,171.512848067323,131.856167183354,122.209072989799
"Eb",39,18,74,-571.041315916232,143.303785842431,132.939460779574,159.074741244471,158.81932976615
"N",0,NA,NA,-623.043371652339,146.615605740683,130.793426208423,146.843551476489,117.183186896519
"Ea",93,47,200,-459.474224887759,173.228619447725,128.70288099844,136.550023237721,132.374078122015
"Eb",63,32,122,-700.287770894718,174.66876473457,136.723233306391,140.447094918277,152.337636351824
"N",0,NA,NA,-729.498935533811,142.35692888241,183.128147238284,135.745446777398,113.213017818834
"Ea",84,44,175,-341.974337528448,178.624579546933,175.232769150724,160.348572651602,127.793458368475
"Ea",6,0,19,-296.773076263501,135.413118278736,135.618776565863,125.859492709656,112.053118419042
"N",0,NA,NA,-345.811594918262,117.337431964323,145.260746177289,142.587826372337,112.423163570311
"N",0,NA,NA,-566.951298322035,160.270046675008,127.181515079635,126.457385985643,122.569773192343
"Ea",75,30,200,-273.381632508382,147.799768148249,141.032241753327,161.545382428483,114.384917555685
"Ea",106,53,200,-371.222374898768,180.892361032477,143.790599011489,138.313349278653,165.200673963788
"Ea",65,23,200,-362.270668235287,132.370458565006,164.836469074731,143.520290030731,125.677587033801
"N",0,NA,NA,-507.276013763197,138.767421863907,94.9859515999067,149.764935141115,131.19941213316
"Ea",102,41,200,-527.872519731529,164.193417790203,123.28260513958,117.840440589669,133.269246146466
"N",0,NA,NA,-753.209418612729,146.824614701294,141.062004013199,166.846553182495,128.437297238643
"Ea",118,34,200,-240.240388431173,100.648927932707,143.441868831854,119.543169645909,150.533194674783
"Eb",42,22,80,-591.526817913115,170.657508537388,120.409708555452,155.471836168307,126.004775228659
"N",0,NA,NA,-579.339194527498,143.389527671089,121.013858193976,174.148942061801,159.756679141045
"N",0,NA,NA,-618.639504149468,122.771468724348,157.976051957582,151.709855645759,135.758346699857
"N",0,NA,NA,-527.508242837591,127.180327631091,156.753153237369,146.538556306795,103.836172849984
"Ea",109,60,200,-593.285353914393,190.174384794723,117.666373843937,135.840790750395,136.28121787479
"Ea",64,32,114,-398.056664388254,183.744689907386,151.632550221744,124.138386111164,125.772473302706
"N",0,NA,NA,-513.959237749462,118.583851212236,152.889193249225,135.990556896486,113.219721758035
"Ea",200,53,200,-623.736006904011,170.929032838046,170.257508310009,172.368808331043,151.70356731327
"Ea",48,27,75,-480.957536379733,131.438706767904,138.645230710579,139.486397216247,137.270172254542
"Ea",171,67,200,-293.452279930737,132.477569940053,138.291473590854,144.470104319804,134.880545197717
"N",0,NA,NA,-842.774286179162,162.200220529698,137.128869112287,170.320160093083,139.4878014221
"N",0,NA,NA,-572.826086646881,140.362824729299,140.681927859558,130.932331222178,118.167337404356
"Eb",35,21,59,-541.11282318931,157.39991164277,147.827603333882,150.145264936125,141.93963910236
"Ea",32,15,63,-347.80354088534,151.639428844662,139.723728823486,154.414779217671,117.195591665128
"N",0,NA,NA,-447.071384563868,165.060427928562,132.262083710234,126.93826473504,130.861362932392
"Ea",128,53,200,-669.431361993239,149.303689970874,125.874085957059,160.02770230395,128.601245607225
"Eb",66,29,143,-585.311377738471,167.942249683288,153.611436716758,142.591151151218,117.673642711867
"Ea",67,36,143,-632.428718476658,137.089928567175,153.036181786077,150.996895848085,124.946104731848
"N",0,NA,NA,-617.303497526062,149.244859638798,152.00793098742,112.018224700368,120.495605931581
"Ea",64,32,115,-423.058297162163,168.803608158048,160.979201843422,134.252532438819,146.985376115603
"Ea",83,32,200,-257.252558537091,129.114645259302,143.362354685484,136.553089026339,146.19566994707
"N",0,NA,NA,-512.360922048539,147.535134950683,105.717485176413,124.714375085617,104.892566537773
"Ea",200,76,200,-275.334569685272,140.424650060085,138.751629926305,123.711270555571,139.254445614121
"Ea",96,45,200,-313.018203952,108.066522845636,132.688712185279,184.696635212763,137.039599863973
"Eb",60,35,113,-894.418161653118,153.562029200805,150.159758336495,161.454063273545,159.733370691808
"Ea",92,52,185,-325.703614683005,148.912682135076,155.471572608882,164.989078767138,149.161833401559
"N",0,NA,NA,-705.444043559421,117.768298749332,168.305173591491,156.207289311163,118.328582767512
"Ea",127,48,200,-487.822222731354,136.416933294325,168.657694126373,152.668335878806,129.400811640399
"Ea",56,24,170,-529.380697504977,126.450866685323,162.506430867498,197.916583113417,135.54120909915
"Ea",70,37,119,-413.446720823564,144.429528331538,154.760681744415,164.962414659764,132.639354988282
"Ea",200,84,200,-200.33405863204,169.553462044599,139.972848227853,148.188276727182,150.934411526976
"N",0,NA,NA,-722.944286108751,155.476061246026,136.406821933342,187.031034177193,126.082235444023
"N",0,NA,NA,-643.505274404304,140.679038563876,144.522713040409,135.332513911479,118.189443937086
"N",0,NA,NA,-504.086487736334,128.452542959774,135.784404565047,137.199384078582,114.782116767635
"Ea",48,20,108,-422.155196424088,134.284103355186,136.940955470356,159.594821677374,150.080977350755
"Ea",66,31,163,-714.898400304588,150.469378958669,160.766013546523,169.275090153406,138.115062173478
"Ea",200,74,200,-293.612597282907,118.267446726576,139.314282599238,186.064969805093,192.574542618681
"Ea",120,52,200,-324.840056754963,138.232417294994,128.479363263073,147.668823796119,164.614470959727
"Ea",86,41,200,-453.418915032836,148.606927790982,162.369610971233,139.387358328662,145.452944467227
"Ea",90,3,200,-325.402131974637,112.12389352561,131.788020683549,154.554934338785,119.060847866488
"Ea",45,23,89,-483.371418090032,114.210051971298,167.70023363211,122.115591888165,136.838849112818
"Ea",67,34,123,-463.57089735463,134.409640798075,144.273453688656,200.823387288982,142.531814938619
"N",0,NA,NA,-813.830687505513,136.778787833387,125.980812603109,132.996021114527,131.907092576438
"Eb",200,52,200,-345.862677707252,130.285618394922,129.178936902475,154.331069154155,154.011380411564
"Ea",75,33,200,-342.753662885675,99.1490520074683,104.820877229743,152.222526810801,126.395987595822
"N",0,NA,NA,-529.334488647715,165.393878124847,146.610539409067,123.005674853355,113.878443520533
"N",0,NA,NA,-458.486527288592,176.473199759322,115.720013269391,141.618083476296,122.73042979811
"N",0,NA,NA,-843.667109981127,150.803506380435,159.168568687904,141.535009757238,142.692676782773
"N",0,NA,NA,-434.552853476852,124.296422285301,127.505812479396,187.697576891928,103.120176538392
"N",0,NA,NA,-566.939139996183,161.7218531051,141.414303866407,131.530578404347,131.320427947545
"Ea",64,42,97,-572.591705164922,141.989621729879,145.764323043935,167.069867385498,150.10074297828
"N",0,NA,NA,-715.714231979694,123.029644756471,122.352168283275,159.63232323883,119.389062663776
"Eb",65,33,124,-779.355503209726,145.908259391745,148.128370104972,154.204568642262,139.484876095669
"Ea",91,38,200,-388.93621320939,139.065421788171,138.347241183145,167.223576419535,122.311808162564
"N",0,NA,NA,-704.307640319985,155.606347876276,114.129303933513,131.406211619393,141.623266584036
"N",0,NA,NA,-572.89867542803,150.197184920423,158.224283723536,117.44475832197,119.918258065283
"N",0,NA,NA,-667.380144948323,158.335739541271,130.274077031101,145.851609775414,150.313504861447
"N",0,NA,NA,-636.693729428725,118.54534730251,134.303330699029,132.505034905193,134.019478652025
"Eb",200,51,200,-311.774476130171,166.322973822039,145.695720869005,143.004545051839,163.150150708755
"N",0,NA,NA,-379.713572339664,143.878950507693,106.991874773479,124.436359504937,116.900138711221
"Ea",200,96,200,-310.393596844095,131.360063935808,102.362595495324,113.962651678008,139.218600694486
"N",0,NA,NA,-653.555777876928,147.211677077698,131.313603093907,122.662127143347,133.14775460061
"N",0,NA,NA,-514.817222049977,142.790388327767,134.105010067085,149.457572104054,124.574394996858
"Ea",80,39,183,-364.988567697025,140.320168209223,141.918335993591,131.421117525745,157.697568841392
"N",0,NA,NA,-484.922338356157,118.323814086046,113.58261593697,112.535985217764,141.949183391271
"Eb",82,34,200,-414.285802966219,157.770917833198,153.119095153867,145.746394967158,135.335970418667
"Eb",51,25,100,-451.833437945117,158.897749525854,181.726929655295,161.341878953114,137.087600651894
"Ea",200,4,200,-415.691902100091,148.1013773572,130.906437677048,147.005982500916,132.096847635782
"Ea",151,55,200,-246.117325309546,155.323959191042,150.832787618831,183.609618373538,144.477080833275
"N",0,NA,NA,-601.738531138144,170.193134254557,112.699163499758,134.974983230447,135.230881131205
"N",0,NA,NA,-521.101310402514,174.975990738812,167.947343800221,125.667789475761,110.962231422631
"N",0,NA,NA,-451.023252765713,155.047546944979,99.3143138322228,128.792802041073,102.693032684555
"Ea",92,46,200,-552.910613486644,139.760803266227,150.506284447105,158.727311709063,126.075418978936
"Eb",58,32,113,-760.654109299826,148.447123973253,161.520988465024,117.115762326708,156.035161745787
"N",0,NA,NA,-570.957991714816,126.042145727718,137.749736237656,161.786438975462,122.814291771073
"N",0,NA,NA,-467.192539569204,163.553559318138,102.823770352882,126.144793573296,103.595469373797
"Ea",200,0,200,-244.387659920443,146.754883334377,126.659470213418,110.213666181118,131.268510653343
"Eb",69,22,152,-598.2315801891,151.549320269758,154.100898608646,132.389994923009,126.068272712112
"Ea",55,14,200,-305.810523702601,158.972224496184,104.182701479298,139.243900293613,164.264047678864
"Ea",51,28,93,-312.072038977004,168.966971397898,143.159468130953,121.897595579903,150.024375970558
"Ea",118,58,200,-265.177199334444,141.188911327264,148.700355410463,163.005289655871,144.17717667642
"N",0,NA,NA,-593.478981068583,150.79681087692,124.348616382808,135.030831363552,149.092239505625
"Ea",50,14,169,-361.739969223178,155.973164543966,108.5827655754,130.071311313038,142.609126410589
"N",0,NA,NA,-420.95905516773,149.641153771174,110.929499092817,125.823927191897,122.317704207612
"Eb",16,2,83,-456.298848224498,178.76867292713,166.309014203039,130.320583482504,135.466298641778
"Ea",36,18,78,-421.800663962353,131.464258710119,136.851506324228,127.044738399804,137.573818510327
"N",0,NA,NA,-574.574098088574,118.102746001493,134.643817721138,138.963482072768,123.20271456471
